Date,Column,Row,Name,Species,Genotype,Qty,Size,Notes,Condition,FragClusterId
02/12/2025,E,12,AC-10,AC,10,75,0.5,,,85b4879f-dde9-4df8-8e98-ea1b6c1596d8
02/12/2025,E,12,AC-10,AC,10,20,0.25,,,a2260b34-ca03-4885-bcf9-60da72e4fc45
02/12/2025,F,12,AC-8,AC,8,5,0.25,,,09740605-f575-49e1-a4bb-7d8e2b973ab9
02/12/2025,G,12,AC-7,AC,7,20,0.25,,,9647bfed-82d4-4599-98c2-e826084efbe5
02/12/2025,H,12,AC-6,AC,6,45,0.0,,,06252e45-348a-4058-8d2c-eba16acdb4a8
02/12/2025,I,12,AC-5,AC,5,20,0.25,,,63a73330-b04f-4295-8546-69a3529b33e5
02/12/2025,J,12,AC-4,AC,4,15,0.25,,,23e80bb6-dda5-41cc-a70f-776d926e5d00
02/12/2025,K,12,AC-3,AC,3,100,0.25,,,079bedf2-2290-4759-a7e1-c9e3120211e7
02/12/2025,L,12,AC-1,AC,1,30,0.0,,,7c7f4ff8-89de-495f-b1bc-c639795c7009
02/12/2025,L,12,AC-1,AC,1,20,0.25,,,928a388b-81ef-4b6e-99c5-a7731c0c120f
02/12/2025,M,12,O,,,0,0,,,
02/12/2025,N,12,DL MIX1,DL,15,40,0.0,,,4c723951-6993-40fa-ab58-72a30345e847
02/12/2025,N,12,DL MIX1,DL,16,25,0.0,,,1f99f70e-c955-4bd7-81e1-dcd6f3d42e44
02/12/2025,N,12,DL MIX1,DL,17,57,0.0,,,3432602c-bc1a-46e4-bdb2-06af9181f6d4
02/12/2025,N,12,DL MIX1,DL,18,23,0.0,,,8c5109ea-a6e6-4dba-ba85-04d6652e19c9
02/12/2025,O,12,DL MIX2,DL,256,37,0.0,,,3b3f967d-5cc8-4c29-a3ca-353c8c04be99
02/12/2025,O,12,DL MIX2,DL,257,19,0.0,,,0e68d379-48d0-4ec4-ac56-42b5ab99b31f
02/12/2025,P,12,X,,,0,0,,,
02/12/2025,Q,12,X,,,0,0,,,
02/12/2025,R,12,X,,,0,0,,,
02/12/2025,S,12,X,,,0,0,,,
02/12/2025,T,12,X,,,0,0,,,
02/12/2025,U,12,X,,,0,0,,,
02/12/2025,V,12,X,,,0,0,,,
02/12/2025,W,12,X,,,0,0,,,
02/12/2025,X,12,X,,,0,0,,,
02/12/2025,Y,12,X,,,0,0,,,
02/12/2025,A,13,X,AC,57,40,0.25,,,52d594f0-e2a1-44ee-82de-429d42929ad3
02/12/2025,B,13,AC-56,AC,56,16,0.25,,,04f5e099-edbd-4826-88d4-e2421b5da090
02/12/2025,C,13,AC-55,AC,55,30,0.25,,,12860f9d-27cf-4986-9cb8-4905578ee2a9
02/12/2025,C,13,AC-55,AC,55,10,0.0,,,acaae227-498c-4591-8d65-192723f84f0e
02/12/2025,D,13,AC-54,AC,54,5,0.25,,,2de08014-d810-455d-8dcb-71b6255900be
02/12/2025,D,13,AC-54,AC,54,1,0.0,,,ef6b6f12-3d8d-4e96-b09b-9563ce250a04
02/12/2025,E,13,AC-51,AC,51,95,0.25,,,0c384081-4540-4475-bd5a-bafcbbcb3b7d
02/12/2025,F,13,AC-50,AC,50,13,0.25,,,99a04ce8-b62d-4207-9a7b-45141a76e937
02/12/2025,G,13,AC-48,AC,48,15,0.25,,,5edb8624-68c4-457c-91ed-0a9efadd6ab3
02/12/2025,H,13,AC-47,AC,47,55,0.25,,,8342c9e5-edd9-447d-8196-fdf00ae4ae39
02/12/2025,I,13,AC-46,AC,46,35,0.25,,,64ba9976-a374-4d02-bf0f-345059451b10
02/12/2025,J,13,AC-38,AC,38,45,0.25,,,95c26410-1611-4f52-8af0-449b50776512
02/12/2025,K,13,AC-36,AC,36,90,0.25,,,069f6728-490d-45dd-9a5a-cf4f92f17ce0
02/12/2025,K,13,AC-36,AC,36,10,0.0,,,a4cb0f21-2fbe-4d9b-98af-5ad7a0a28f05
02/12/2025,L,13,AC-34,AC,34,55,0.5,,,7eb07a6c-4d74-41a0-bb01-e44d6505516b
02/12/2025,L,13,AC-34,AC,34,40,0.25,,,892de97f-5d79-4ff6-a6a9-a3b7c1e1a66d
02/12/2025,M,13,BLOCK,,,0,0,,,
02/12/2025,N,13,BLOCK,,,0,0,,,
02/12/2025,O,13,BLOCK,,,0,0,,,
02/12/2025,P,13,OA-9,OA,9,132,0.0,,,65daa9ec-389e-4368-b528-27fb97990154
02/12/2025,Q,13,OA MIX1,OA,10,56,0.0,,,ce9b5c7e-6f0e-4aec-a261-616340be9511
02/12/2025,Q,13,OA MIX1,OA,11,24,0.0,,,2c6599c9-9250-43a7-afc4-631a02d7b751
02/12/2025,Q,13,OA MIX1,OA,12,42,0.0,,,3693e9d0-8b11-46ed-b96d-773a131a82fa
02/12/2025,Q,13,OA MIX1,OA,13,13,0.0,,,60bd7e75-99f2-4018-b0da-46b2d840f95a
02/12/2025,R,13,OA MIX1,OA,13,36,0.0,,,406dcb5c-5b65-440b-a282-854235101457
02/12/2025,S,13,X,,,0,0,,,
02/12/2025,T,13,X,,,0,0,,,
02/12/2025,U,13,X,,,0,0,,,
02/12/2025,V,13,X,,,0,0,,,
02/12/2025,W,13,X,,,0,0,,,
02/12/2025,X,13,X,,,0,0,,,
02/12/2025,Y,13,X,,,0,0,,,
02/12/2025,A,14,X,,,0,0,,,
02/12/2025,B,14,X,,,0,0,,,
02/12/2025,C,14,AC-84,AC,84,45,0.25,,,f447a349-a10b-4e35-ad45-6d8a55dbc449
02/12/2025,D,14,AC-80,AC,80,95,0.25,,,26ff2dfa-c399-46b6-9864-660729b3e21a
02/12/2025,E,14,X,,,0,0,,,
02/12/2025,F,14,X,,,0,0,,,
02/12/2025,G,14,X,,,0,0,,,
02/12/2025,H,14,X,,,0,0,,,
02/12/2025,I,14,X,,,0,0,,,
02/12/2025,J,14,X,,,0,0,,,
02/12/2025,K,14,X,,,0,0,,,
02/12/2025,L,14,X,,,0,0,,,
02/12/2025,M,14,BLOCK,,,0,0,,,
02/12/2025,N,14,BLOCK,,,0,0,,,
02/12/2025,O,14,BLOCK,,,0,0,,,
02/12/2025,P,14,CN-7/31,CN,31,78,0.0,,,b1d46625-fbe2-4abc-bd05-539aba091707
02/12/2025,P,14,CN-7/31,CN,7,46,0.0,,,e1e33b31-393a-416b-9c60-859ca181add2
02/12/2025,Q,14,CN-11,CN,11,15,0.0,,,4c1ade0d-1d29-49d1-bdb7-c61872f814da
02/12/2025,R,14,CN-12/39,CN,12,38,0.0,,,c7d9e21a-1263-4f13-9b8f-a623699ee9aa
02/12/2025,R,14,CN-12/39,CN,39,114,0.0,,,704d6252-5468-4a36-a0f1-deab28cd43fa
02/12/2025,S,14,CN MIX1,CN,10,19,0.0,,,42533902-97f8-439c-b72c-2f8b6ab7cf67
02/12/2025,S,14,CN MIX1,CN,3,23,0.0,,,50d56e05-0e46-454f-9cc2-0cf3926bdd43
02/12/2025,S,14,CN MIX1,CN,4,10,0.0,,,3d98c55c-e359-4275-9d3f-4a33bdaa86cb
02/12/2025,S,14,CN MIX1,CN,8,25,0.0,,,9bb7e699-7ea4-4dd8-9abe-e4473ec2b2ca
02/12/2025,S,14,CN MIX1,CN,9,37,0.0,,,a5719ef4-ced9-4d18-aa6e-b4d4907bb3e2
02/12/2025,T,14,X,,,0,0,,,
02/12/2025,U,14,X,,,0,0,,,
02/12/2025,V,14,X,,,0,0,,,
02/12/2025,W,14,X,,,0,0,,,
02/12/2025,X,14,X,,,0,0,,,
02/12/2025,Y,14,X,,,0,0,,,
02/12/2025,A,15,AC-89,AC,89,25,0.25,,,c444d6d0-8b63-4a92-8645-71194a2e7f22
02/12/2025,B,15,AC-88,AC,88,14,0.0,,,b4ba0a33-981e-424b-86e6-ffd264461a1f
02/12/2025,C,15,AC-84,AC,84,95,0.25,,,fa04fe1c-9a8a-4828-9515-7f160d7b8d13
02/12/2025,D,15,AC-80,AC,80,95,0.25,,,0948687a-bbb0-4e95-8512-10d1ae71979c
02/12/2025,E,15,AC-79,AC,79,18,0.25,,,5c27af74-061c-42d9-b793-a3e9d9b2d934
02/12/2025,F,15,AC-78,AC,78,5,0.0,,,06d07d40-cdcb-4eeb-b089-6e6fb13176fe
02/12/2025,G,15,AC-77,AC,77,15,0.0,,,659bceda-a62d-4f73-a00c-bade6941f95e
02/12/2025,G,15,AC-77,AC,77,50,0.25,,,949f2e46-80db-4459-802a-019e57b75482
02/12/2025,H,15,AC-76,AC,76,45,0.0,,,02d31933-7413-4c93-92c5-9203131dec4b
02/12/2025,I,15,AC-75,AC,75,95,0.5,,,d7638ff4-2ce9-4ee9-8671-92837537d82d
02/12/2025,J,15,AC-70,AC,70,10,0.0,,,e3f57f01-220e-4c00-aef5-17ae41ca616e
02/12/2025,K,15,AC-62,AC,62,100,0.5,,,a839a08c-cce7-411e-a58c-37a607169d0b
02/12/2025,L,15,AC-58,AC,58,95,0.25,,,81dc386d-d09b-4c60-af27-67a8708c3938
02/12/2025,M,15,BLOCK,,,0,0,,,
02/12/2025,N,15,BLOCK,,,0,0,,,
02/12/2025,O,15,BLOCK,,,0,0,,,
02/12/2025,P,15,DS MIX1,DS,1,3,0.0,,,1cbff940-b226-4833-9af2-2e0f629207b7
02/12/2025,P,15,DS MIX1,DS,2,1,0.0,,,d37c46f3-662f-4d37-9b4a-fd241e80af67
02/12/2025,P,15,DS MIX1,DS,3,1,0.0,,,b50d1f7c-bca1-4da9-91e3-57bb70f53f96
02/12/2025,P,15,DS MIX1,DS,4,5,0.0,,,8cd4ab5f-a942-446b-9c20-306e7195d291
02/12/2025,Q,15,2021 SR,DL,0,76,0.0,,,820b1ce9-d759-4da3-822d-8d6e80df3735
02/12/2025,Q,15,2021 SR,OF,0,29,0.0,,,ce34a6aa-8b3e-40f8-94e3-53a08b9a9a3d
02/12/2025,R,15,X,,,0,0,,,
02/12/2025,S,15,X,,,0,0,,,
02/12/2025,T,15,X,,,0,0,,,
02/12/2025,U,15,X,,,0,0,,,
02/12/2025,V,15,X,,,0,0,,,
02/12/2025,W,15,X,,,0,0,,,
02/12/2025,X,15,X,,,0,0,,,
02/12/2025,Y,15,X,,,0,0,,,
02/12/2025,A,16,X,,,0,0,,,
02/12/2025,B,16,X,,,0,0,,,
02/12/2025,C,16,X,,,0,0,,,
02/12/2025,D,16,X,,,0,0,,,
02/12/2025,E,16,X,,,0,0,,,
02/12/2025,F,16,X,,,0,0,,,
02/12/2025,G,16,X,,,0,0,,,
02/12/2025,H,16,AC-96,AC,96,2,0.0,,,65fe9f5b-f7b9-4457-9b06-cc1a66638fad
02/12/2025,I,16,AC-95,AC,95,48,0.25,,,30d82bd7-00d5-4eb6-8eab-1e5b7ffe75fd
02/12/2025,J,16,AC-94,AC,94,60,0.25,,,22dd4aa7-345c-4c42-a82a-f463ac7c8b83
02/12/2025,K,16,AC-91,AC,91,6,0.25,,,44a2af43-3e3d-4c3a-8798-315460094966
02/12/2025,L,16,AC-90,AC,90,28,0.25,,,5b75b8c1-2d7f-4eeb-8973-b6094609f8db
02/12/2025,M,16,O,,,0,0,,,
02/12/2025,N,16,X,,,0,0,,,
02/12/2025,O,16,X,,,0,0,,,
02/12/2025,P,16,PC-12,PC,12,102,0.0,,,90bc4d71-3f90-492e-ad0d-52c04f3ad3b2
02/12/2025,Q,16,PC-13,PC,13,64,0.0,,,ae08d831-bcb9-4887-b8d2-4a922e8b575d
02/12/2025,R,16,PC-15,PC,15,88,0.0,,,d92f781f-825b-443a-99ef-f8c9f2ab35f0
02/12/2025,S,16,PC-16,PC,16,59,0.0,,,4b3d569a-b049-423e-9e57-f0b1e7aa009b
02/12/2025,T,16,PC-17,PC,17,29,0.0,,,d4876a63-4be6-4b61-80d0-443fb09d8ff2
02/12/2025,U,16,PC-18,PC,18,66,0.0,,,37abdb26-e2e7-47ec-a078-45ae91ddb329
02/12/2025,V,16,PC-19,PC,19,157,0.0,,,9dc116b3-7328-4a00-9b75-a891adb2e602
02/12/2025,W,16,PC-19,,,0,0,,,
02/12/2025,X,16,PC-20,PC,20,25,0.0,,,3a04345e-788d-41d8-88d1-57c4b8235595
02/12/2025,Y,16,X,,,0,0,,,
02/12/2025,A,17,X,,,0,0,,,
02/12/2025,B,17,X,,,0,0,,,
02/12/2025,C,17,X,,,0,0,,,
02/12/2025,D,17,X,,,0,0,,,
02/12/2025,E,17,X,,,0,0,,,
02/12/2025,F,17,X,,,0,0,,,
02/12/2025,G,17,X,,,0,0,,,
02/12/2025,H,17,X,,,0,0,,,
02/12/2025,I,17,X,,,0,0,,,
02/12/2025,J,17,X,,,0,0,,,
02/12/2025,K,17,X,,,0,0,,,
02/12/2025,L,17,X,,,0,0,,,
02/12/2025,M,17,O,,,0,0,,,
02/12/2025,N,17,X,,,0,0,,,
02/12/2025,O,17,PC-23,PC,23,75,0.0,,,697a1d86-c72f-40ab-b80e-bb79591db450
02/12/2025,P,17,PC-28,PC,28,86,0.0,,,6490dbbe-a373-4165-9bb8-ee8ff36447d9
02/12/2025,Q,17,PC-30,PC,30,66,0.0,,,18afca0f-3a91-4e34-bf76-d255c9033273
02/12/2025,R,17,PC-31,PC,31,57,0.0,,,de965a29-8968-463f-9699-4cf111df0761
02/12/2025,S,17,PC-32,PC,32,79,0.0,,,b4bff960-31c8-4773-851f-1c8b362006ec
02/12/2025,T,17,PC-33,PC,33,78,0.0,,,cd750d04-10c8-4d29-be43-d68f964df93e
02/12/2025,U,17,PC-34,PC,34,62,0.0,,,94749931-1b64-4ef6-bb77-0f07a45be690
02/12/2025,V,17,PC-35,PC,35,107,0.0,,,a04775df-d6a0-4a6a-bd9c-0ddc5a1b3268
02/12/2025,W,17,PC-36,PC,36,38,0.0,,,55587194-2be7-4255-aaa7-410a0078623b
02/12/2025,X,17,PC-37,PC,37,46,0.0,,,4769df0f-5206-4545-a664-f135ecdab341
02/12/2025,Y,17,X,,,0,0,,,
02/12/2025,A,18,SNP-2,AC,0,2,0.25,,,3482355b-5d36-4169-a906-75324f0bd33d
02/12/2025,A,18,SNP-2,AC,55,5,0.0,,,1d6ef4a2-5376-474d-9897-e7b621c0754d
02/12/2025,A,18,SNP-2,AC,56,5,0.0,,,50744652-4eb9-4134-8a3e-0b16964f3181
02/12/2025,A,18,SNP-2,AC,58,5,0.25,,,4dfbe3aa-e211-4c02-83de-c5b1574ab1cf
02/12/2025,A,18,SNP-2,AC,70,5,0.25,,,9aadc6dd-8ee5-484d-bd14-6929a06f5ff0
02/12/2025,A,18,SNP-2,AC,76,5,0.25,,,7d361838-12d4-4f32-9582-957dc3e68623
02/12/2025,A,18,SNP-2,AC,84,4,0.25,,,13acb5a3-7e12-4f9d-83df-5c00cae84b2e
02/12/2025,A,18,SNP-2,AC,88,5,0.25,,,7b4cb4c7-5036-4f63-89dd-a00e52a6c14d
02/12/2025,A,18,SNP-2,AC,90,5,0.25,,,adbc3ee6-bd8e-4cb7-986d-db0229225967
02/12/2025,B,18,SNP-1,AC,13,2,0.25,,,8fd6066d-a55a-4469-89e7-5d7c9d0585f0
02/12/2025,B,18,SNP-1,AC,3,4,0.25,,,b94ca473-6cef-42d6-9cd7-126e14d26024
02/12/2025,B,18,SNP-1,AC,31,5,0.25,,,c9838a0d-dfdc-402f-bf3a-dec1ad6459dc
02/12/2025,B,18,SNP-1,AC,34,5,0.25,,,70650ee3-26cb-463f-aac6-0705c83283c1
02/12/2025,B,18,SNP-1,AC,4,5,0.0,,,ef8dbe9f-ee6e-4b67-b4ea-e2db4444840d
02/12/2025,B,18,SNP-1,AC,47,3,0.0,,,635f1f5f-098e-41ac-b700-16c8970faa91
02/12/2025,B,18,SNP-1,AC,51,2,0.0,,,de8a6aab-01ca-4176-ad59-61a6af9ab916
02/12/2025,B,18,SNP-1,AC,6,4,0.0,,,05588b92-593f-469f-9c7d-75a192ffaa41
02/12/2025,B,18,SNP-1,AC,8,5,0.25,,,72d3b6f9-0b12-40c9-8c42-a86737b592c7
02/12/2025,C,18,X,,,0,0,,,
02/12/2025,D,18,X,,,0,0,,,
02/12/2025,E,18,X,,,0,0,,,
02/12/2025,F,18,X,,,0,0,,,
02/12/2025,G,18,X,,,0,0,,,
02/12/2025,H,18,X,,,0,0,,,
02/12/2025,I,18,X,,,0,0,,,
02/12/2025,J,18,X,,,0,0,,,
02/12/2025,K,18,X,,,0,0,,,
02/12/2025,L,18,X,,,0,0,,,
02/12/2025,M,18,X,,,0,0,,,
02/12/2025,N,18,X,,,0,0,,,
02/12/2025,O,18,PC-38,PC,38,169,0.0,,,960d7a1d-abfd-478f-b91f-f110e0a4413f
02/12/2025,P,18,PC-39,PC,39,100,0.0,,,01042469-156d-49af-9c37-6e949300bd27
02/12/2025,Q,18,PC-40,PC,40,40,0.0,,,5125bfd1-2524-4a45-b166-a383d44c8495
02/12/2025,R,18,PC-52,PC,52,9,0.0,,,ca2abf72-fe2e-4d66-b526-0d33f90a4c18
02/12/2025,S,18,X,,,0,0,,,
02/12/2025,T,18,X,,,0,0,,,
02/12/2025,U,18,X,,,0,0,,,
02/12/2025,V,18,X,,,0,0,,,
02/12/2025,W,18,X,,,0,0,,,
02/12/2025,X,18,X,,,0,0,,,
02/12/2025,Y,18,X,,,0,0,,,
02/12/2025,A,19,SNP-4,,,0,0,,,
02/12/2025,B,19,SNP-3,,,0,0,,,
02/12/2025,C,19,X,,,0,0,,,
02/12/2025,D,19,X,,,0,0,,,
02/12/2025,E,19,X,,,0,0,,,
02/12/2025,F,19,X,,,0,0,,,
02/12/2025,G,19,ML-NB 29,,,0,0,,,
02/12/2025,H,19,AC-UNK,AC,0,20,0.0,,,01c381a9-e7f3-4cd1-bbc4-36b76de26c2c
02/12/2025,H,19,AC-UNK,AC,0,20,0.25,,,588cc422-db02-458a-9b16-f238a05b5e2b
02/12/2025,I,19,AC-1962,AC,1962,95,0.25,,,9c76f66a-0e7d-4701-bbed-de8acfcc52f8
02/12/2025,J,19,AC-1287,AC,1287,95,0.25,,,6574d4e8-9774-4d43-b9e7-afa56965cb4e
02/12/2025,K,19,AC-925,AC,925,5,0.25,,,2111e6cd-7c50-4077-888a-b70f9dfc9ca4
02/12/2025,K,19,AC-925,AC,925,3,0.0,,,32c628eb-98b3-4970-b411-8ef49d3d0d0b
02/12/2025,L,19,AC-725,AC,725,60,0.25,,,e987277f-5096-409a-82c2-dbe0e8370145
02/12/2025,M,19,O,,,0,0,,,
02/12/2025,N,19,SI-42/43,SI,42,7,0.0,,,558e1ed2-0fca-4ed5-a827-020f5cd07fa0
02/12/2025,N,19,SI-42/43,SI,43,6,0.0,,,8c1eb1a0-303e-44ad-ad1d-d6dd590522cc
02/12/2025,O,19,SI-76,SI,76,111,0.0,,,16a76908-da9b-4459-b9dd-0a376c3dc54b
02/12/2025,P,19,SI-79,SI,79,55,0.0,,,2c2b2c6b-893a-4ba0-ba80-bb5d876d60a7
02/12/2025,Q,19,X,,,0,0,,,
02/12/2025,R,19,X,,,0,0,,,
02/12/2025,S,19,X,,,0,0,,,
02/12/2025,T,19,X,,,0,0,,,
02/12/2025,U,19,X,,,0,0,,,
02/12/2025,V,19,X,,,0,0,,,
02/12/2025,W,19,X,,,0,0,,,
02/12/2025,X,19,X,,,0,0,,,
02/12/2025,Y,19,X,,,0,0,,,
02/12/2025,A,20,X,,,0,0,,,
02/12/2025,B,20,X,,,0,0,,,
02/12/2025,C,20,X,,,0,0,,,
02/12/2025,D,20,X,,,0,0,,,
02/12/2025,E,20,X,,,0,0,,,
02/12/2025,F,20,21-285,,,0,0,,,
02/12/2025,G,20,21-284,,,0,0,,,
02/12/2025,H,20,21-281,,,0,0,,,
02/12/2025,I,20,21-280,,,0,0,,,
02/12/2025,J,20,21-238,,,0,0,,,
02/12/2025,K,20,21-215,,,0,0,,,
02/12/2025,L,20,21-214,,,0,0,,,
02/12/2025,M,20,O,,,0,0,,,
02/12/2025,N,20,SS MIX1,SS,160,160,0.0,,,c9268703-26bb-4f16-8ddf-2c3d18fd64c1
02/12/2025,N,20,SS MIX1,SS,85,34,0.0,,,ebc4b91c-53c2-42d4-9a3a-ca38e6199145
02/12/2025,N,20,SS MIX1,SS,86,86,0.0,,,a756e346-bef1-4a99-a0ed-d8260f78d2ef
02/12/2025,O,20,SS-463,SS,463,174,0.0,,,7368d63c-f1d9-4bdc-98ec-a95ef64b1e46
02/12/2025,P,20,X,,,0,0,,,
02/12/2025,Q,20,X,,,0,0,,,
02/12/2025,R,20,X,,,0,0,,,
02/12/2025,S,20,X,,,0,0,,,
02/12/2025,T,20,X,,,0,0,,,
02/12/2025,U,20,X,,,0,0,,,
02/12/2025,V,20,X,,,0,0,,,
02/12/2025,W,20,X,,,0,0,,,
02/12/2025,X,20,X,,,0,0,,,
02/12/2025,Y,20,X,,,0,0,,,
02/12/2025,A,21,X,,,0,0,,,
02/12/2025,B,21,X,,,0,0,,,
02/12/2025,C,21,X,,,0,0,,,
02/12/2025,D,21,X,,,0,0,,,
02/12/2025,E,21,X,,,0,0,,,
02/12/2025,F,21,X,,,0,0,,,
02/12/2025,G,21,X,,,0,0,,,
02/12/2025,H,21,X,,,0,0,,,
02/12/2025,I,21,X,,,0,0,,,
02/12/2025,J,21,X,,,0,0,,,
02/12/2025,K,21,X,,,0,0,,,
02/12/2025,L,21,X,,,0,0,,,
02/12/2025,M,21,X,,,0,0,,,
02/12/2025,N,21,X,,,0,0,,,
02/12/2025,O,21,X,,,0,0,,,
02/12/2025,P,21,X,,,0,0,,,
02/12/2025,Q,21,X,,,0,0,,,
02/12/2025,R,21,X,,,0,0,,,
02/12/2025,S,21,X,,,0,0,,,
02/12/2025,T,21,X,,,0,0,,,
02/12/2025,U,21,X,,,0,0,,,
02/12/2025,V,21,X,,,0,0,,,
02/12/2025,W,21,X,,,0,0,,,
02/12/2025,X,21,X,,,0,0,,,
02/12/2025,Y,21,X,,,0,0,,,
02/12/2025,A,22,X,,,0,0,,,
02/12/2025,B,22,X,,,0,0,,,
02/12/2025,C,22,X,,,0,0,,,
02/12/2025,D,22,X,,,0,0,,,
02/12/2025,E,22,X,,,0,0,,,
02/12/2025,F,22,X,,,0,0,,,
02/12/2025,G,22,X,,,0,0,,,
02/12/2025,H,22,CU-TR5,AP,145,2,0.0,,,21a58c58-173b-4dda-b413-d230f95e35c3
02/12/2025,H,22,CU-TR5,AP,146,1,0.0,,,b1554785-f317-4195-a43e-6c2d87a86b85
02/12/2025,H,22,CU-TR5,AP,147,3,0.0,,,eff9ea44-6215-40e0-8c7e-bbfccb0bccd6
02/12/2025,H,22,CU-TR5,AP,38,5,0.0,,,8e8749bd-08d8-4633-abda-d77f798c8c6b
02/12/2025,I,22,AP24,AP,20,6,0.0,,,417abe49-c641-40cd-9d25-5cee59a73f0f
02/12/2025,I,22,AP24,AP,22,11,0.0,,,713d7cb1-7675-439b-acbb-b627638f94a1
02/12/2025,I,22,AP24,AP,24,18,0.0,,,d3cccba6-96e2-42fe-b530-307650dc5406
02/12/2025,J,22,LK-5,AP,1,4,0.0,,,d30113c2-c4f3-4227-9cc7-cfa0aa2f407b
02/12/2025,J,22,LK-5,AP,46,1,0.0,,,3cd65e97-0807-4777-9491-c7f1d4ffb614
02/12/2025,J,22,LK-5,AP,48,2,0.0,,,e6ddd7e2-6bcb-4edf-8b90-498a4279063f
02/12/2025,K,22,AP UNK2,AP,0,3,0.0,,,566ee458-c2aa-42fb-bb8e-8e2e46d37567
02/12/2025,L,22,X,,,0,0,,,
02/12/2025,M,22,X,,,0,0,,,
02/12/2025,N,22,X,,,0,0,,,
02/12/2025,O,22,X,,,0,0,,,
02/12/2025,P,22,X,,,0,0,,,
02/12/2025,Q,22,X,,,0,0,,,
02/12/2025,R,22,X,,,0,0,,,
02/12/2025,S,22,X,,,0,0,,,
02/12/2025,T,22,X,,,0,0,,,
02/12/2025,U,22,X,,,0,0,,,
02/12/2025,V,22,X,,,0,0,,,
02/12/2025,W,22,X,,,0,0,,,
02/12/2025,X,22,X,,,0,0,,,
02/12/2025,Y,22,X,,,0,0,,,
02/12/2025,A,23,X,,,0,0,,,
02/12/2025,B,23,X,,,0,0,,,
02/12/2025,C,23,X,,,0,0,,,
02/12/2025,D,23,X,,,0,0,,,
02/12/2025,E,23,X,,,0,0,,,
02/12/2025,F,23,X,,,0,0,,,
02/12/2025,G,23,X,,,0,0,,,
02/12/2025,H,23,X,,,0,0,,,
02/12/2025,I,23,X,,,0,0,,,
02/12/2025,J,23,X,,,0,0,,,
02/12/2025,K,23,X,,,0,0,,,
02/12/2025,L,23,X,,,0,0,,,
02/12/2025,M,23,X,,,0,0,,,
02/12/2025,N,23,X,,,0,0,,,
02/12/2025,O,23,X,,,0,0,,,
02/12/2025,P,23,X,,,0,0,,,
02/12/2025,Q,23,X,,,0,0,,,
02/12/2025,R,23,X,,,0,0,,,
02/12/2025,S,23,X,,,0,0,,,
02/12/2025,T,23,X,,,0,0,,,
02/12/2025,U,23,X,,,0,0,,,
02/12/2025,V,23,X,,,0,0,,,
02/12/2025,W,23,X,,,0,0,,,
02/12/2025,X,23,X,,,0,0,,,
02/12/2025,Y,23,X,,,0,0,,,
02/12/2025,A,24,X,,,0,0,,,
02/12/2025,B,24,X,,,0,0,,,
02/12/2025,C,24,X,,,0,0,,,
02/12/2025,D,24,X,,,0,0,,,
02/12/2025,E,24,X,,,0,0,,,
02/12/2025,F,24,X,,,0,0,,,
02/12/2025,G,24,X,,,0,0,,,
02/12/2025,H,24,X,,,0,0,,,
02/12/2025,I,24,X,,,0,0,,,
02/12/2025,J,24,X,,,0,0,,,
02/12/2025,K,24,X,,,0,0,,,
02/12/2025,L,24,X,,,0,0,,,
02/12/2025,M,24,X,,,0,0,,,
02/12/2025,N,24,X,,,0,0,,,
02/12/2025,O,24,X,,,0,0,,,
02/12/2025,P,24,X,,,0,0,,,
02/12/2025,Q,24,X,,,0,0,,,
02/12/2025,R,24,X,,,0,0,,,
02/12/2025,S,24,X,,,0,0,,,
02/12/2025,T,24,X,,,0,0,,,
02/12/2025,U,24,X,,,0,0,,,
02/12/2025,V,24,X,,,0,0,,,
02/12/2025,W,24,X,,,0,0,,,
02/12/2025,X,24,X,,,0,0,,,
02/12/2025,Y,24,X,,,0,0,,,
02/12/2025,A,25,Spawning,AC,58,5,0.0,,,f7e57882-5467-484e-9619-dd583b3cfc52
02/12/2025,B,25,Spawning,AC,62,5,0.0,,,6e28f657-b6a7-428d-b09c-52d77f625248
02/12/2025,C,25,Spawning,AP,20,1,0.0,,,d34ba119-1b85-4aba-b0d0-f04d66c77200
02/12/2025,C,25,Spawning,AP,24,1,0.0,,,2f840c5d-5188-47d8-896b-171818248d6a
02/12/2025,C,25,Spawning,AP,35,1,0.0,,,33408ecc-ce42-4cab-a9a1-c51e5b125c89
02/12/2025,C,25,Spawning,AP,38,1,0.0,,,9f3d236d-2eab-494f-b66c-75c38c2767f0
02/12/2025,C,25,Spawning,AP,46,1,0.0,,,3d47f59a-9e17-4197-90b2-16c8981cdb98
02/12/2025,D,25,Spawning,AP,48,1,0.0,,,ce8c7814-b6e4-4a4d-8bc1-c89a0fd9f128
02/12/2025,E,25,Spawning,AP,145,1,0.0,,,89cc2f30-af65-474c-8f0d-f1a4a19d2cce
02/12/2025,E,25,Spawning,AP,146,4,0.0,,,16bea00b-86b9-463a-898b-6812f05f3755
02/12/2025,F,25,Spawning,AP,147,1,0.0,,,337ef652-708b-4019-86ef-43869cf6ebca
02/12/2025,G,25,X,AP,364,1,0.0,,,e13db167-0d7d-4f72-933b-4e4e37f9d0b4
02/12/2025,H,25,X,,,0,0,,,
02/12/2025,I,25,X,,,0,0,,,
02/12/2025,J,25,X,,,0,0,,,
02/12/2025,K,25,X,,,0,0,,,
02/12/2025,L,25,X,,,0,0,,,
02/12/2025,M,25,X,,,0,0,,,
